Topic,Question,Option A,Option B,Option C,Option D,Correct Answer,Explanation
React,[REACT-Q545] useRef is used for,State management,Accessing DOM elements,Neither A nor B,Routing,B,useRef holds mutable references to DOM nodes.
React,[REACT-Q546] What triggers a re-render?,CSS change,State or prop change,None of the above,Comment change,B,State/prop changes cause React to re-render.
React,[REACT-Q547] Context API solves,Data not provided,Styling,Prop drilling,Routing,C,Context provides global state without prop drilling.
React,[REACT-Q548] What is a pure component?,HOC,Renders same output for same props,Option not applicable,Stateless component,B,Pure components implement shouldComponentUpdate.
React,[REACT-Q549] Event handling in React uses,Custom events,The above is incorrect,Synthetic events,Native DOM events,C,React wraps native events in SyntheticEvent.
React,[REACT-Q550] What is server-side rendering?,Client rendering,The above is incorrect,Rendering HTML on server,Static generation,C,SSR renders React on server before sending to client.
React,[REACT-Q551] Error boundary catches,Punctuation error,JavaScript errors in components,Network errors,CSS errors,B,Error boundaries catch render errors in child tree.
React,[REACT-Q552] What is Suspense in React?,Caches data,All of the above,Delays state,Waits for async components,D,Suspense shows fallback while lazy component loads.
React,[REACT-Q553] Which hook replaces componentWillUnmount?,useCallback,useState,useRef,useEffect cleanup return,D,Returning a function from useEffect handles cleanup.
React,[REACT-Q554] Portal in React,HOC pattern,Creates context,Neither A nor B,Renders outside parent DOM,D,Portals render children into different DOM node.
React,[REACT-Q555] What is code splitting?,Compression,Breaking bundle into chunks,Minification,None of the above,B,Code splitting reduces initial bundle size.
React,[REACT-Q556] Redux is used for,Testing,Styling,Global state management,Routing,C,Redux manages application-wide state.
React,[REACT-Q557] What does useLayoutEffect do?,State update,None of the above,Async effect,Fires sync after DOM mutations,D,useLayoutEffect runs synchronously after DOM updates.
React,[REACT-Q558] Immutability in React state means,Modify in place,Delete state,All of the above,Create new object instead of mutating,D,React state must be updated immutably.
React,[REACT-Q559] What is the children prop?,State value,None of the above,Component name,Content between component tags,D,children contains nested JSX/elements.
React,[REACT-Q560] Batching in React 18,Single update,Sequential renders,Multiple state updates in one render,Cannot be determined,C,React 18 batches all state updates automatically.
React,[REACT-Q561] What is React?,CSS framework,Backend framework,Database ORM,JavaScript UI library,D,React is a JS library for building UIs.
React,[REACT-Q562] JSX stands for,Neither A nor B,JavaScript XML,JavaScript Extension,Java Syntax Extension,B,JSX allows HTML in JavaScript.
React,[REACT-Q563] useState returns,State value and setter,Array of objects,Only value,Only setter,A,"useState returns [value, setter] pair."
React,[REACT-Q564] useEffect is used for,Styling,Routing,State management,Side effects,D,useEffect handles side effects in components.
React,[REACT-Q565] Virtual DOM purpose,Both A and B,Real DOM replacement,Performance optimization,CSS handling,C,Virtual DOM minimizes real DOM updates.
React,[REACT-Q566] Props are,All of the above,CSS classes,Read-only data passed to components,Component state,C,"Props flow from parent to child, immutable."
React,[REACT-Q567] State vs Props: State is,Passed from parent,Immutable,Global,Mutable within component,D,State is local mutable data in a component.
React,[REACT-Q568] React key prop purpose,All of the above,Style elements,Identify list items,Pass data,C,Keys help React identify which items changed.
React,[REACT-Q569] What is a higher-order component?,Class component,Hook,Component that takes/returns component,All of the above,C,HOC wraps another component to add behavior.
React,[REACT-Q570] useContext is used for,None of the above,Side effects,Local state,Consuming context,D,useContext reads from a React context.
React,[REACT-Q571] React.memo does what?,Creates context,Memoizes component,Option not applicable,Handles effects,B,React.memo prevents unnecessary re-renders.
React,[REACT-Q572] What does ReactDOM.render do?,Defines component,Creates state,Insufficient information,Renders React element to DOM,D,ReactDOM.render mounts component into DOM.
React,[REACT-Q573] Default export syntax in ES6,export Component,export { Component },export default Component,module.exports,C,Default exports use 'export default'.
React,[REACT-Q574] What is prop drilling?,Passing props through many layers,The above is incorrect,Direct prop passing,Context API,A,Prop drilling passes props through intermediate components.
React,[REACT-Q575] useReducer is used for,Simple state,Both A and B,Complex state logic,Side effects,C,useReducer manages complex state transitions.
React,[REACT-Q576] React Router's <Route> does what?,Creates links,Handles forms,Maps path to component,Insufficient information,C,Route renders component for matched URL path.
React,[REACT-Q577] What is lazy loading in React?,Preloading,All of the above,Loading components on demand,Eager loading,C,React.lazy loads components only when needed.
React,[REACT-Q578] Controlled component means,Uncontrolled input,Class component,Data not provided,Form input tied to state,D,Controlled components have state-driven input values.
React,[REACT-Q579] What is reconciliation?,State creation,React's DOM update process,Data not provided,Initial render,B,Reconciliation computes minimal DOM updates.
React,[REACT-Q580] Fragment in React,None of the above,Creates context,Groups elements without extra DOM node,Adds a div,C,Fragments avoid unnecessary wrapper elements.
React,[REACT-Q581] useCallback memoizes,Functions,Values,Components,Effects,A,useCallback prevents function recreation on re-render.
React,[REACT-Q582] useMemo memoizes,Computed values,Effects,Components,Functions,A,useMemo caches expensive computations.
React,[REACT-Q583] What is the StrictMode?,Data not provided,Development helper for warnings,Testing tool,Production mode,B,StrictMode highlights potential problems in dev.
React,[REACT-Q584] Which lifecycle method replaces componentDidMount in hooks?,useContext,useRef,useState,useEffect with [],D,useEffect with empty array runs once on mount.
React,[REACT-Q585] useRef is used for,State management,Routing,Accessing DOM elements,Cannot be determined,C,useRef holds mutable references to DOM nodes.
React,[REACT-Q586] What triggers a re-render?,Both A and B,Comment change,State or prop change,CSS change,C,State/prop changes cause React to re-render.
React,[REACT-Q587] Context API solves,Prop drilling,Routing,Styling,Option not applicable,A,Context provides global state without prop drilling.
React,[REACT-Q588] What is a pure component?,HOC,Renders same output for same props,All of the above,Stateless component,B,Pure components implement shouldComponentUpdate.
React,[REACT-Q589] Event handling in React uses,Custom events,Native DOM events,Insufficient information,Synthetic events,D,React wraps native events in SyntheticEvent.
React,[REACT-Q590] What is server-side rendering?,Neither A nor B,Static generation,Rendering HTML on server,Client rendering,C,SSR renders React on server before sending to client.
React,[REACT-Q591] Error boundary catches,CSS errors,Active voice,Network errors,JavaScript errors in components,D,Error boundaries catch render errors in child tree.
React,[REACT-Q592] What is Suspense in React?,Neither A nor B,Waits for async components,Caches data,Delays state,B,Suspense shows fallback while lazy component loads.
React,[REACT-Q593] Which hook replaces componentWillUnmount?,useRef,useCallback,useEffect cleanup return,useState,C,Returning a function from useEffect handles cleanup.
React,[REACT-Q594] Portal in React,Creates context,HOC pattern,Data not provided,Renders outside parent DOM,D,Portals render children into different DOM node.
React,[REACT-Q595] What is code splitting?,Minification,Compression,Option not applicable,Breaking bundle into chunks,D,Code splitting reduces initial bundle size.
React,[REACT-Q596] Redux is used for,Styling,Testing,Global state management,Routing,C,Redux manages application-wide state.
React,[REACT-Q597] What does useLayoutEffect do?,State update,Fires sync after DOM mutations,Cannot be determined,Async effect,B,useLayoutEffect runs synchronously after DOM updates.
React,[REACT-Q598] Immutability in React state means,Data not provided,Delete state,Modify in place,Create new object instead of mutating,D,React state must be updated immutably.
